data$Geneid,A01,A04,A05,A14,A15,A16,A19,A20,A25,A26,A30,A31,A33,A36,A38,A41,A43,A50,A51,A57
SLC22A14,258.46348247122273,287.6602270671213,277.3831534014648,273.97956144578933,279.33047689821353,288.47868067910446,313.6966777100828,317.7298361743951,277.58344142499453,263.04868467799236,285.6513897841806,261.7892053371538,308.83834430469324,309.3765456129389,287.8466911515932,226.31542960454297,312.36226163411715,255.8193436719863,268.86904511532276,295.5010628968134
SCN10A,281.7927279199317,215.11982198062984,296.0831412712265,212.83049990571462,246.33868828818834,294.63836781104266,226.23477872028272,248.22643451124617,223.42081870792242,254.92362878060266,321.8338991568435,235.68486862262282,271.70528824459814,279.5109879918879,290.50578298671184,186.62578336792535,294.3845775112903,233.47704291460758,276.67263217671734,292.9462986642761
SCN11A,918.4355576649625,657.0326345764973,1123.0381604006873,918.8242104138501,806.0993683716163,710.4172492168693,1028.5519321200484,1010.2815884607719,961.3865532280298,803.3649018544091,975.975581762617,959.8937529028973,885.7592396773899,1123.4044366687658,947.9662392197965,727.9250011907315,1077.1629070260442,837.8362784017019,1033.6205771319928,946.9659421938228
CSRNP1,257.8495549594146,232.62957493254154,251.41094802679584,246.97867712939274,241.93978314018497,275.1326918932384,256.5549037034134,253.19096320147108,240.34663830700745,296.564540254725,279.938361988497,292.36857120274726,300.68718565735526,275.6820703481634,232.67053557288133,290.4944320297119,246.44408651708522,272.57606924002033,259.6466240427655,236.7414855484557
CX3CR1,253.5520623767577,157.58777656720557,268.033159466584,292.2448655421753,166.05866933712696,164.2583235183513,228.5670960266774,258.155491891696,266.29956169227114,214.298349293654,182.81688946187558,218.53059021021673,301.59286995150393,278.74520446314295,251.9489513774915,205.2039156488953,216.48127964570708,213.36897223296674,264.6125430818348,247.8121305561173
GASK1A,788.282925161639,433.57483499971903,775.0106083801227,750.4657552645534,971.0583114217424,590.303350144075,811.6464226253443,853.8989347186869,860.960023606792,662.1920556372627,647.4764835108093,699.596223949431,658.4324818460761,798.7122204809289,749.8638975034576,654.4569326250777,749.0701717844536,818.8453227579299,766.1703660278326,749.3975082109389
SNRK-AS1,4.29749258265691,3.335191038459377,11.427770364854355,14.294585814562923,6.598357722005044,11.292759741886652,5.830793265986668,7.446793035337385,7.898715812906348,7.109423910216011,5.713027795683612,4.475029151062459,4.528421470743302,5.360484701214288,5.318183670237287,0.8444605582259066,7.490701717844535,1.1171150378689358,9.222421072557244,8.515880775124305
CCR3,127.08299494428292,139.244225855679,153.75545581804042,131.82784695652472,96.77591325607399,104.71468124294896,149.2683076092587,129.077745945848,134.2781688194079,162.5011179477945,156.1560930820187,155.13434390349855,157.5890671818669,143.96730340404088,132.9545917559322,118.22447815162693,146.06868349796844,153.0447601880442,139.75515009952133,143.91838509960075
SMARCC1,2083.0560475649854,2400.5037499311366,1934.4098563053465,2025.0663237297474,2157.6629750956495,2371.479545796197,2038.4453257889393,2001.9461943332003,2017.5576962109358,2465.9544648577817,2500.401831910861,2497.0662662928517,1922.767756477606,2056.1287746800517,1923.8529427083388,3480.021960448961,2044.9615689715583,2073.3655102847447,2023.2572999179433,2007.1930986967989
MAP4,2426.24152666573,2940.8046981615557,2432.0373112840043,2288.722017642797,2577.7584167299706,2735.927701102539,2176.052046866225,2225.3499853933217,2454.2438418673296,2578.6896154340643,2857.4660691410863,2650.708933812663,2203.5298876636907,2327.216143855746,2228.3189578294237,2997.8349817019684,2296.649146691135,2635.2743743328197,2370.162215647212,2423.6196686003773
IP6K2,671.0227704062861,679.5451740860981,532.9496542882077,624.9910575589456,591.6527424064523,782.2802657561481,636.7226246457442,583.3321211014285,573.2210904223464,660.1607916629152,837.9107433669298,830.11790752208606,607.7141613737512,555.1930583400513,616.2445327887457,990.5522347989885,492.139102862386,607.7105806007011,574.6277745208745,625.065648894124
INKA1,20.259607889668292,50.027865576890655,11.427770364854355,10.32386753273989,20.894799453015974,23.612134005763,9.329269225578669,11.170189553006077,16.92581959908503,23.359535704995462,31.421652876259863,21.629307563468547,9.056842941486604,3.828917643724491,16.619323969491525,12.6669083733886,11.985122748551257,6.702690227213615,9.222421072557244,13.62540924019889
SEMA3F-AS1,510.1737623125561,559.4782967015605,510.094113558499,428.04343078052307,454.1869565313472,447.6039315875073,468.79577858532815,433.1551282221246,499.8758721596446,548.4412730738065,559.876723976994,515.3741905640264,469.14446436900613,459.47011724693897,479.9660762389152,476.2757548394113,450.940243414241,512.7558023818416,475.30939373948877,452.1932691591006
SEMA3F,523.680167572335,963.0364123551451,521.5218839233534,505.8695091042546,517.971081177396,517.4137190828066,469.9619372385255,456.73663950069295,490.84876837346593,526.0973693559847,740.7892708403083,619.0456992303067,518.9571005471824,451.81228195949,505.892221631322,640.9455636934631,477.9067695984814,614.4132708279147,410.75244623158807,545.0163696079555
NT5DC2,225.92532434539186,280.9898449902025,230.63318372706064,245.39038981666351,188.05319507714376,246.38748527752693,255.38874505021607,232.09171626801518,217.77887884156075,227.50156512691234,250.4210517107983,287.89354205168485,272.6109725387468,247.34807978460213,243.97167587213556,244.04910132728702,220.9757006764138,240.1797331418212,241.20178189765102,228.22560477333138
WNT5A,93.31698179483577,351.8626545574643,37.39997573952335,96.09138242011743,153.9616801801177,277.1859209372178,54.80945670027468,91.84378076916109,94.78458975487618,243.75167692169177,187.57774595827857,164.08440220562346,111.39916818028523,73.51521875951023,76.44889025966101,297.25011649551914,90.63749078591889,103.89169852181104,77.32645360836459,111.5580381541284
FLNB,2058.4989470926603,3910.5114925936196,2008.1709195694064,2036.9784785752165,2504.0767555009143,3122.961375892654,1826.2044509070245,2003.1873265057566,2148.4507011105266,2967.6766665215973,3003.1482779310186,3210.0875776954704,2113.8671425429734,1674.0027938363476,1892.6086136456947,3877.7628833733634,1773.0490966138016,2084.5366606634343,1777.089598981223,2046.3661502623706
MAGI1,2369.760195579382,7311.572554062569,1486.649035646053,2239.485110948191,4779.410443305654,5513.946597606655,1369.0702588536697,2085.1020498944677,2694.5904801743372,3894.9486708112,4810.369403965601,2873.714553173942,2148.2831457206225,1569.0904503982965,1791.5631239111863,5992.292121171034,2271.9298310222475,2912.3189037243155,1586.2564244798461,2823.0144769537073
LRIG1,1454.39427547346,3138.414767190274,1181.2159004399457,1397.692835201708,1867.3352353274277,2389.958607192011,1091.5244993927042,1220.0329256227749,1393.5591469913343,2043.4515581935161,2223.3199838202054,1329.08365786555,1565.9281445830338,997.8159379546024,1233.8186114950506,3014.7241928664866,1201.5085555422636,1331.6011251397715,1079.732682494779,1634.1975207463543
PDZRN3,511.40161733617236,3170.932879815253,353.2219930954983,421.69028152960624,549.8631435004204,1566.6137605562756,355.6783892251868,402.1268239082188,478.4365006674702,1664.62082697772,1896.7252281669591,648.1333887122128,700.9996436710632,383.65754790119405,555.0854205810169,1933.814678337326,447.1948925553188,518.3413775711862,353.28966877950063,725.5530420405909
DCBLD2,769.2511722955869,611.1737577976809,746.9606265754802,657.5509474698945,877.5815770266709,622.1284003257555,735.8461101675175,778.1898721927568,714.2695870813883,690.6297512781267,660.8068817007378,636.9458158345566,766.2089128497668,718.3049499627145,756.5116270912541,637.5677214605595,736.3359788641178,704.8995888952985,706.5793375590013,656.574407762084
ZPLD1,104.98160451919024,345.1922724805455,82.07216898395401,78.62022198009608,111.07235498708492,278.2125354592075,71.13567784503735,83.15585556126747,78.98715812906349,172.65743781953168,255.18190820720133,199.1387972222794,76.98316500263614,91.1282399206429,94.39776014671186,244.89356188551292,104.12075387803904,112.82861882476251,84.42062366417785,87.71357198378035
LOC101929579,11.664622724354471,6.670382076918754,13.505546794827875,3.1765746254584273,2.1994525740016817,8.212916175917565,12.82774518517067,11.170189553006077,9.027103786178683,16.250111794779453,9.52171299280602,15.662602028718604,13.585264412229908,7.657835287448982,12.630686216813558,38.8451856783917,15.730473607473526,13.40538045442723,4.965919039069286,7.6642926976118755
BTLA,302.0523358096,216.78741749985952,284.6553709063721,325.5988991094888,208.94799453015975,260.7600885853827,328.8567402016481,305.3185144488328,280.9686053448115,229.53282910125975,267.5601350978491,272.2309400229662,339.6316103057477,311.6738961991736,297.15351257450845,210.27067899825076,346.819489536202,245.76530833116587,327.7506565785729,338.08046677243493
ATG3,182.33647100701464,177.59892279796182,155.83323224801396,234.27237862755902,184.75401621614125,213.53582057385668,188.91770181796807,182.44642936576594,188.44079153648002,183.82938967844254,218.99939883453845,158.11769667087353,202.87328188929993,180.724912783796,192.78415804610168,194.22592839195852,190.2638236332512,201.08070681640845,166.71299631161173,183.943024742685
LINC02042,93.31698179483577,30.850517105749237,98.69438042374216,74.64950369827304,73.68166122905633,60.57025679739204,118.94818262612803,106.73736683983586,92.5278138083315,51.7972313458595,79.98238913957056,90.99225940493666,94.19116659146069,120.99379754169392,97.72162494061016,54.88993628468393,91.38656095770334,53.62152181770892,90.09595970882847,115.81597854169055
CD200R1,172.51363081808455,111.72889978838913,196.34987263249758,208.8597816238916,157.26085904112023,186.8438430021246,198.24697104354672,153.90038939697263,220.0356547881054,173.6730698067054,222.80808403166085,181.23868061802958,248.15749659673295,199.10371747367356,208.07393609803387,136.80261043259688,235.95710411210288,153.0447601880442,202.18384659067806,250.36689478865458
TIGIT,87.17770667675447,40.85609022112737,96.61660399376865,111.18011189104496,79.18029266406053,96.50176506703139,85.12958168340536,107.97849901239208,91.39942583505918,98.51630275585043,95.21712992806019,92.48393578862414,76.07748070848749,106.44391049554086,97.0568519818305,80.22375303146113,89.88842061413443,86.01785791590805,100.73721479254837,83.4556315962182
COX17,81.03843155867317,63.368629730728166,65.44995754416585,86.56165854374214,57.18576692404372,63.650100363361126,89.79421629619469,75.70906252593008,97.04136570142084,50.78159935868579,70.46067614676454,65.63376088224939,85.13432364997408,90.362456391898,91.73866831159322,68.40130521629844,65.16910494524745,58.08998196918466,104.99371682603633,83.4556315962182
FSTL1,375.10970971476746,752.0855791725895,371.92198096525993,334.33447932949946,477.2812085583649,698.097874952993,295.0381392589254,390.9566343552127,366.726091313509,607.347928329882,579.8723212618866,360.2398466605279,407.5579323668972,354.5577738088879,355.6535329471186,556.4995078708724,361.0518228001066,345.1885467015012,354.70850279066326,368.7376375628824
CASR,823.2767933347025,860.4792879225193,861.2383302240238,903.7354809429225,721.4204442725515,681.6720426011578,895.6098456555522,831.5585556126747,868.8587394196983,694.6922792268216,774.1152663151294,716.7505023618371,874.891028147606,879.8852745278881,844.2616576501694,662.9015382073367,871.1686097853195,730.593234766284,893.1560100268902,851.5880775124306
ITGB5,2226.7150853280878,3195.1130148440834,2188.9374689771025,2196.6013535045026,2276.4334140917404,2142.544507392495,2619.1923350812112,2569.143597191398,2379.7702356313553,1999.7793827450464,2309.0154007554597,2036.8841019252623,2220.7378892525153,2528.617211915654,2262.2223787271864,2217.5534259012306,2324.364743047159,2576.067277325766,2505.6608637132454,2061.6947356575943
ALG1L,82.26628658228942,220.1226085383189,77.91661612400698,87.35580220010675,98.97536583007566,87.26223436912413,83.96342303020802,88.1203842514924,97.04136570142084,87.34435089693956,119.02141241007524,103.67150866628029,69.73769064944686,79.64148698946941,69.13638771308474,139.3359921072746,67.41631546060083,91.60343310525273,87.25829168650317,88.56516006129277
PLXNA1,652.6049450520422,1695.1108452969784,681.5106690313144,583.695587427986,600.450552702459,672.4325119032507,588.9101198646536,629.2540114860091,522.4436316250914,673.3640074961735,872.1889101410313,826.3887165628673,646.6585860221436,581.9954818461227,552.4263287458982,878.2389805549428,567.7951902126158,825.5480129851436,502.2672399515792,553.5322503830798
C3orf56,36.835650708487805,147.58220345182744,14.544435009814634,13.500442158198316,36.29096747102774,16.42583235183513,23.323173063946673,27.304907796237078,13.540655679268026,35.54711955108005,66.65199094964214,42.512776935093356,41.66147753083838,19.144588218622456,11.301140299254236,65.86792354162071,16.479543779257977,30.162106022461266,14.18834011162653,36.618287333034516
RUVBL1,833.0996335236325,1594.2213163835822,863.3161066539973,808.4382421791697,965.5596799867382,956.8047344943963,819.8095331977256,930.8491294171731,893.6832748316897,958.7565958919877,957.8843270762856,1037.4609248546467,808.7760746747538,828.5777781019799,821.659377051661,1058.109079457061,838.2095222268035,842.3047385531776,827.889645513408,848.1817252023808
EEFSEC,3073.321124111499,6517.797086909238,3391.97002193177,2969.303131147265,3342.068186195555,3553.1128606063367,2944.5505993232673,3334.922147658592,2875.1325558979106,4023.9339331822616,3546.838089820242,3858.9668045995268,3095.6289174001213,2926.0588633342563,3020.7283246947795,3969.809084219987,2995.53161696603,2781.61644429365,3019.278775754126,3063.1623148122126
GATA2,161.4629356055382,425.2368574035706,154.7943440330272,134.21027792561856,89.0778292470681,224.82858031574332,171.42532202000805,170.03510764020362,143.3052726055866,202.11076544756943,214.23854233813543,267.01007268006003,179.32549024143478,181.49069631254088,157.55119123077964,181.55902001856992,138.5779817801239,135.17091958214124,171.67891535068102,157.54379433979966
GATA2-AS1,158.39329804649756,360.20063215361273,147.52212652811988,146.91657642745227,76.98084009005885,145.77926212253678,244.89331717144006,176.2407685029848,135.40655679268025,182.81375769126885,215.19071363741602,229.71816308787285,155.7776985935696,212.88782099108172,162.86937490101693,211.11513955647666,143.07240281083062,172.0357158318161,226.30402478044317,157.54379433979966
TMCC1,1930.802024636569,4549.20057645859,1765.0710772625046,1927.3866539969008,2345.7161701727932,3067.5241917052103,1757.4010903683818,1980.8469473997445,2057.0512752754676,2258.7655394743438,2711.7838603511545,2176.3558438000423,1930.918915124944,1791.167673734317,1972.381368699254,2872.8548190845345,1954.3240781856393,1876.753263619812,1918.2635830919069,2182.6202426643595
FAM86HP,179.26683344797397,245.97033908637906,141.28879723819932,174.7116044002135,174.8564796331337,151.93894925447495,136.44056242408803,147.69472853419148,171.514971937395,184.84502166561626,174.24734776835015,205.10550275702934,147.62653994623165,152.39092222023476,138.93754838494914,173.95887499453676,158.80287641830415,161.9816804909957,135.49864806603338,130.29297585940188
ACP3,270.74203270738536,1154.8098970665594,277.3831534014648,223.15436743845453,221.04498368716898,468.1362220273012,262.3856969694001,265.6022849270334,223.42081870792242,494.6127777535996,421.8118855813067,311.7603641906846,343.2543474823423,224.3745739222552,270.562594223322,432.3638058116642,231.46268308139616,274.8102993157582,255.39012200927755,396.84004412079264
HPS3,290.38771308524554,277.65465395174317,275.3053769714913,319.24574985857197,312.3222655082388,306.957742074919,256.5549037034134,268.08454927214586,332.87445211533895,289.455116344509,282.7948758863388,282.67267470877863,278.0450783036388,268.0242350607144,266.573956470644,235.60449574502795,298.87899854199696,187.6753263619812,281.63855121578666,302.31376751691283
WWTR1,1420.628262324013,2327.9633448446452,1326.660250538092,1417.5464266108231,1806.8502895423812,2059.3887311113294,1310.7623261938031,1485.6352105498083,1568.4592828485463,1572.198316144912,2284.2589469741642,1716.9195176242965,1361.2434941054366,1155.5673448760515,1316.2504583837288,1596.0304550469634,1337.0902566352497,1568.429513167986,1289.0106991412704,1659.7451630717271
CLRN1-AS1,845.9921112716032,555.3093079034863,864.354994868984,749.6716116081889,720.3207179855507,572.8509032702501,897.9421629619469,915.9555433464984,767.3038218251882,717.0361829446433,712.2241318618902,752.5507355703368,820.5499704986864,821.6857263432759,801.0514153294914,481.34251818876675,859.1834870367683,721.6563144633326,842.0779856250346,802.1959690167096
AADACL2-AS1,882.827761980091,875.4876475955865,879.9383180937854,900.5589063174641,1028.2440783457862,718.6301653927869,929.428446598275,934.5725259348418,952.3594494418511,952.6628039689454,995.9711790475096,895.0058302124917,891.1933454422818,897.4982956890208,976.5514764473219,709.3468689097616,913.8656095770333,935.0252866962993,817.9578074352695,984.4358176043697
MBNL1,2788.458758632527,2218.7358383351007,2772.7926457996614,2863.682024850772,2817.498747296154,2711.288952574786,3064.664940602593,2981.1994784800663,2887.5448236039065,2731.034413510122,2862.2269256374893,2488.1162079907267,3192.537136874028,2997.2767315075316,3156.34200828583,2115.373698355896,2925.119020818291,2595.058232969538,3268.9935617187525,2938.830455495398
PPM1L,2105.771365501886,2175.378354835129,2253.3485383062816,2073.5090867679883,2070.7845984225833,1628.210631875657,2313.65876794351,2463.6473625241183,2299.65468952902,2128.764645116108,2128.1028538921455,1933.212593258982,2062.2431377764997,2488.0306848921746,2227.654184870644,1716.788314873268,2394.777339194898,2185.0770140716386,2414.8554869988357,2294.178280818488
WDR49,518.1548199660617,693.7197359995505,591.1273943274663,491.57492328969164,420.09544163432116,487.6418979451054,511.9436487536295,574.6441958935349,433.30098173657683,556.5663289711962,718.8893309568545,511.64499960480777,576.0152110785481,535.282686592684,493.92630837328807,306.5391826360041,641.2040670474922,426.7379444659335,585.9784466101758,559.4933669256669
SKIL,455.5342137616325,624.5145219515184,350.105328450538,443.9263039078152,508.0735445943884,758.668131750385,425.64790841702677,413.2970134612249,504.38942405273394,459.0656582025195,617.9591732331106,410.95684370590243,434.72846119135704,420.41515728094913,444.0683364648135,510.8986377266735,423.22464705821625,481.47658132151133,385.92285103624164,470.0766187868617
PIK3CA,622.5224969734439,642.0242749034301,627.4884818520028,699.6405612572186,725.8193494205549,761.7479753163541,696.1967159588082,681.3815627333707,687.1882757228523,647.9732078168306,769.3544098187264,529.5451162090576,719.1133295540365,711.4128982040105,696.017287842305,625.7452736453968,689.8936282134817,597.6565452598807,692.3909974473747,700.0053997152179
ABCC5,1008.6829019007577,1409.1182137490869,1132.388154335568,1078.447085343136,1087.6292978438314,1765.7769778222764,1040.2135186520215,1149.2883917870697,1088.8943942078038,1067.4292185195752,1244.4878881597467,996.4398243032407,968.176510444918,1088.9441778752453,1013.778762138983,1088.5096595531936,1000.75774950403,1061.259285975489,1022.2699050426916,1031.2731618675534
PLAAT1,103.13982198376586,75.87559612495083,108.044374358623,87.35580220010675,83.5791978120639,83.15577628116534,135.2744037708907,160.10605025975377,93.65620178160384,110.70388660193501,110.45187071654982,80.55052471912425,122.26737971006916,141.66995281780618,125.64208920935592,64.1790024251689,138.5779817801239,125.11688424132082,131.95156303812675,109.00327392159112
ACAP2,1592.5279656302894,1652.5871595566214,1739.0988718878357,1677.2314022420496,1641.8913464922553,1725.7390114646782,1662.9422394593978,1648.2235251546745,1680.1696922025076,1669.6989869135887,1805.3167834360213,1393.225742364112,1755.216162060104,1641.8398856290619,1716.4437795690847,1566.4743355090568,1719.1160442453208,1603.0600793419228,1803.338028187732,1813.882605101477
MUC20,308.19161092768127,396.053935817051,223.36096622215334,180.27060999476575,224.3441625481715,285.39883711313536,251.8902690906241,292.9071927232705,279.8402173715392,417.42474672839717,350.3990381352615,270.73926363927876,225.51538924301644,206.76155276112254,276.545550852339,282.0498264474528,246.44408651708522,285.9814496944476,237.65469686974438,190.75572936278445
WDR53,140.58940020406177,121.73447290376727,132.97769151830522,134.21027792561856,113.27180756108659,145.77926212253678,132.94208646449604,81.91472338871124,101.55491759451019,120.86020647367218,126.63878280432006,104.41734685812403,120.45601112177184,121.75958107043883,119.65913258033898,102.1797275453347,104.86982404982349,145.22495492296164,94.35246174231644,119.22233085174028
LINC01063,7.981057653505691,7.5041798365335985,6.233329289920558,10.32386753273989,15.396168018011771,12.319374263876346,3.498475959592001,12.411321725562308,7.898715812906348,10.156319871737157,12.378226890647825,5.966705534749945,9.056842941486604,9.955185873683677,6.64772958779661,10.977987256936785,11.236052576766804,2.2342300757378717,16.31659112837051,5.961116542587014
SENP5,1130.2405492387675,1254.8656282203406,873.7049888038648,1036.3574715558118,1170.1087693688946,1344.8650238065013,951.5854610090242,1051.2389501551274,1099.0498859672548,937.4283241613397,1619.6433800763039,963.622943862116,987.1958806220399,990.1581026671535,1082.250376893288,1126.5103846733593,1260.6850991132353,1053.4394807104065,1101.7246096678002,1296.1170539739194
ANKRD18DP,139.36154518044552,121.73447290376727,163.10544975292126,151.6814383656399,150.6625013191152,96.50176506703139,181.92074989878407,174.99963633042856,119.60912516686756,143.20411019149392,156.1560930820187,129.03000718896755,150.34359282867763,137.8410351740817,128.30118104447456,116.53555703517512,161.05008693365752,142.9907248472238,207.85918263532866,171.16920357999854
PCGF3,1942.4666473609236,1972.7654992487217,1799.3543883570678,1824.9421223258664,1506.6250131911518,1695.967190326977,1982.4697104354673,1752.478627649398,1891.1782432044342,1770.2465536437865,1878.6339734806277,2161.4390799631674,1978.0144984206745,2025.4974335302559,1909.2279376151862,2250.487387672041,1644.2090270668755,1883.4559538470257,1935.99900823144,1771.3032012258557
SPON2,343.1854791007447,477.76611625930576,270.1109358965575,339.89348492405173,312.3222655082388,593.383193710044,258.88722100980806,263.1200205819209,330.6176761687943,439.76865044621894,404.67280219425584,482.55731012290175,346.87708465893695,270.3215856469491,357.6478518234576,524.410006658288,233.7098935967495,329.54893617133604,281.63855121578666,315.0875886795993
CTBP1,1149.8862296166276,959.7012213166857,1065.8993085764155,1058.593493934021,891.8780187576818,1410.5683532138416,1150.9985907057683,1025.1751745314466,987.3394766132935,1173.0549451856416,1034.0580310187338,1192.5952687581453,1174.6725295108126,975.6082156210005,977.2162494061016,1421.227119494201,992.5179776144009,1022.1602596500762,1010.209815947809,968.2556441316335
MXD4,379.40720229742436,467.76054314392763,330.36645236578954,331.1579047040411,295.82637120322613,317.22388729481594,311.36436040368807,332.6234222450699,303.53636481025825,267.11121262668723,360.87292242734816,331.1521571786219,273.5166568328955,294.06087503804093,301.1421503271864,397.740922924402,307.118770431626,363.06238730740415,292.9892233050879,298.9074152068631
RGS12,2817.3133516875087,2578.1026727290987,2865.2536969334833,2943.096390487233,2435.8937257068624,2331.4415794385986,2869.9164455186383,2673.3986996861213,2516.305180397308,2851.8946199837937,2551.8190820720133,2767.059691740287,2581.2002383236822,2808.128199907542,2742.1884549661013,2649.072771154669,2710.135881516153,3018.4448323218644,2800.068921029496,2462.792720165949
TMEM128,79.19664902324878,60.867236451883635,81.03328076896726,92.12066413829439,74.78138751605717,69.8097874952993,75.80031245782669,93.08491294171732,100.42652962123786,68.04734314063896,82.83890303741236,90.99225940493666,70.64337494359552,85.0019716906837,67.80684179552541,84.44605582259067,102.62261353447013,70.37824738574295,86.54887468092184,85.15880775124306
LOC101928279,115.41837221992846,148.41600121144228,135.05546794827876,112.76839920377417,127.56824929209752,104.71468124294896,115.44970666653603,122.87208508306685,111.71040935396121,120.86020647367218,144.73003749065148,102.92567047443654,105.05937812124462,98.78607520809187,113.67617595132202,123.29124150098237,111.61145559588358,132.93668950640335,124.85739298231347,113.26121430915326
LOC101928306,224.6974693217756,215.95361974024468,233.74984837202092,232.6840913148298,241.93978314018497,251.5205578874754,229.73325467987473,240.7796414759088,231.31953452082877,225.4703011525649,298.981787974109,187.95122434462326,211.02444053663788,228.20349156597968,257.2671350477288,203.5149945324435,242.69873565816295,229.00858276313184,230.56052681393112,289.5399463542264
CYTL1,18.417825354243902,16.675955192296886,14.544435009814634,27.79502797276124,18.69534687901429,19.505675917804215,18.658538451157337,28.54603996879331,22.56775946544671,13.203215833258305,24.75645378129565,19.39179298793732,20.83073876541919,12.252536459918373,27.2556913099661,21.111513955647666,26.96652618424033,14.522495492296166,16.31659112837051,25.547642325372916
STK32B,1429.2232474893267,1229.8516954318952,1756.7599715426106,1431.0468687690216,1366.959774742045,1329.4658059766557,1458.8644751498643,1555.1386122129572,1343.9100761673515,1331.4935351847414,1651.0650329525638,1241.0747512279884,1530.606457111236,1500.9357163400007,1444.5516394282033,1050.508934433028,1614.2462201954975,1511.4566462366702,1552.9138252175237,1423.0036775232716
ABLIM2,1580.2494153941268,2411.3431208061297,1714.1655547281534,1466.7833333054289,1678.182313963283,1538.8951684625538,1548.658691446059,1521.628043553939,1596.6689821803548,2035.3265022961264,1842.4514641079647,1881.00391982992,1639.2885724090754,1394.4918058444598,1413.3073103655593,2019.1051947181427,1484.6570804767869,1871.1676884304675,1477.7156226259033,1435.7774986859579
USP17L10,4.29749258265691,4.1689887980742215,1.0388882149867595,3.1765746254584273,5.498631435004204,7.1863016539278695,4.664634612789334,3.7233965176686925,2.256775946544671,4.062527948694863,5.713027795683612,1.4916763836874862,4.528421470743302,4.59470117246939,0.6647729587796609,2.53338167467772,3.7453508589222677,4.468460151475743,2.8376680223253063,5.961116542587014
USP17L12,3.0696375590406504,6.670382076918754,6.233329289920558,7.147292907281462,4.398905148003363,13.345988785866043,10.495427878776002,7.446793035337385,3.3851639198170065,4.062527948694863,8.569541693525418,3.729190959218715,4.528421470743302,6.892051758704085,2.6590918351186437,2.53338167467772,8.988842061413443,2.2342300757378717,3.5470850279066326,4.257940387562153
USP17L18,9.822840188930082,6.670382076918754,8.311105719894076,6.353149250916855,17.595620592013454,17.452446873824826,6.996951919184002,6.205660862781154,10.155491759451019,2.0312639743474317,6.665199094964214,9.69589649396866,5.434105764891963,9.18940234493878,7.977275505355931,10.977987256936785,12.73419292033571,10.054035340820421,12.060089094882551,2.5547642325372917
USP17L22,6.75320262988943,9.171775355763288,9.349993934880837,5.559005594552247,10.997262870008408,14.372603307855739,6.996951919184002,7.446793035337385,10.155491759451019,4.062527948694863,14.28256948920903,4.475029151062459,7.245474353189284,7.657835287448982,1.9943188763389827,5.911223907581347,11.236052576766804,6.702690227213615,4.965919039069286,6.812704620099445
USP17L26,6.75320262988943,7.5041798365335985,5.194441074933798,3.970718281823034,10.997262870008408,15.399217829845433,5.830793265986668,2.4822643451124615,9.027103786178683,6.0937919230422946,5.713027795683612,8.950058302124917,8.151158647337944,9.955185873683677,6.64772958779661,0.8444605582259066,13.483263092120165,12.288265416558295,7.803587061394592,8.515880775124305
USP17L5,3.6835650708487804,6.670382076918754,6.233329289920558,4.764861938187641,7.6980840090058855,10.266145219896956,5.830793265986668,12.411321725562308,5.641939866361677,10.156319871737157,4.76085649640301,4.475029151062459,9.962527235635266,10.720969402428576,3.9886377526779655,0.8444605582259066,7.490701717844535,3.3513451136068073,4.256502033487959,11.070645007661597
USP17L27,6.75320262988943,6.670382076918754,4.155552859947038,6.353149250916855,5.498631435004204,16.42583235183513,3.498475959592001,1.2411321725562308,4.513551893089342,5.0781599358685785,6.665199094964214,2.9833527673749725,6.339790059040623,6.892051758704085,5.9829566290169485,2.53338167467772,11.236052576766804,3.3513451136068073,5.675336044650613,9.367468852636737
USP17L28,6.139275118081301,10.005573115378132,5.194441074933798,6.353149250916855,5.498631435004204,11.292759741886652,4.664634612789334,8.687925207893615,11.283879732723355,6.0937919230422946,7.617370394244816,6.712543726593688,5.434105764891963,3.828917643724491,4.653410711457626,3.3778422329036264,11.236052576766804,5.585575189344679,5.675336044650613,5.109528465074583
USP17L29,3.6835650708487804,6.670382076918754,6.233329289920558,3.1765746254584273,9.897536583007566,12.319374263876346,5.830793265986668,2.4822643451124615,10.155491759451019,5.0781599358685785,4.76085649640301,4.475029151062459,9.056842941486604,9.18940234493878,3.9886377526779655,1.6889211164518132,14.232333263904618,7.819805265082551,6.3847530502319385,8.515880775124305
SLC2A9,1607.2622259136845,1014.7318734512655,1663.260032193802,1627.994495547444,2019.0974629335435,1136.462275842593,1710.7547442404884,1568.7910661110757,1883.2795273915278,1286.8057277490977,1397.7874673439237,1463.3345323974238,1535.1348785819796,1692.3815985262252,1582.8244148543727,1242.2014811503086,1576.7927116062747,1844.356927521613,1651.5227889933283,1570.328414932922
LINC01085,99.45625691291707,70.03901180764692,92.46105113382161,107.20939360922192,90.17755553406894,102.66145219896956,78.13262976422136,111.70189553006078,86.88587394196983,137.11031826845164,98.073643825902,60.41289353934319,120.45601112177184,85.0019716906837,108.35799228108473,112.31325424404558,120.60029765729702,90.4863180673838,103.57488281487367,105.59692161154139
CPEB2-DT,509.5598348007479,487.7716893746839,562.038524307837,570.9892889261523,714.8220865505465,392.16674740006374,570.2515814134962,600.7079715172157,683.8031118030353,539.3005851892431,490.36821912951,445.2654005307146,547.033313665791,584.2928324323574,585.6649766848813,468.67560981537815,549.8175060897889,552.9719437451232,551.926430342272,612.2918277314376
